"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"UR ERTZA";"6508";"2025-11-07 06:43:00";"-41,957";"-61,0938333333";"7,0";"265"
"UR ERTZA";"6508";"2025-11-07 06:58:00";"-41,957";"-61,133";"6,5";"265"
"UR ERTZA";"6508";"2025-11-07 07:13:00";"-41,9561666667";"-61,1725";"7,0";"265"
"UR ERTZA";"6508";"2025-11-07 07:28:00";"-41,955";"-61,2158333333";"8,1";"265"
"UR ERTZA";"6508";"2025-11-07 07:43:00";"-41,9541666667";"-61,262";"8,1";"270"
"UR ERTZA";"6508";"2025-11-07 07:58:00";"-41,9538333333";"-61,3011666667";"4,3";"260"
"UR ERTZA";"6508";"2025-11-07 08:13:00";"-41,9536666667";"-61,3255";"2,2";"65"
"UR ERTZA";"6508";"2025-11-07 08:28:00";"-41,9555";"-61,2966666667";"5,9";"90"
"UR ERTZA";"6508";"2025-11-07 08:43:00";"-41,957";"-61,2658333333";"3,8";"110"
"UR ERTZA";"6508";"2025-11-07 08:58:00";"-41,9575";"-61,2416666667";"4,3";"80"
"UR ERTZA";"6508";"2025-11-07 09:13:00";"-41,9571666667";"-61,2175";"4,3";"95"
"UR ERTZA";"6508";"2025-11-07 09:28:00";"-41,9575";"-61,1933333333";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 09:43:00";"-41,9575";"-61,1695";"3,8";"80"
"UR ERTZA";"6508";"2025-11-07 09:58:00";"-41,9583333333";"-61,1453333333";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 10:13:00";"-41,9578333333";"-61,1213333333";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 10:28:00";"-41,958";"-61,0978333333";"4,3";"85"
"UR ERTZA";"6508";"2025-11-07 10:43:00";"-41,958";"-61,0745";"4,3";"95"
"UR ERTZA";"6508";"2025-11-07 10:58:00";"-41,958";"-61,0513333333";"3,8";"95"
"UR ERTZA";"6508";"2025-11-07 11:13:00";"-41,958";"-61,0286666667";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 11:28:00";"-41,958";"-61,0058333333";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 11:43:00";"-41,9558333333";"-61,002";"1,6";"40"
"UR ERTZA";"6508";"2025-11-07 11:58:00";"-41,9571666667";"-61,0446666667";"11,3";"265"
"UR ERTZA";"6508";"2025-11-07 12:13:00";"-41,9595";"-61,0305";"4,9";"85"
"UR ERTZA";"6508";"2025-11-07 12:28:00";"-41,9596666667";"-61,0053333333";"3,8";"95"
"UR ERTZA";"6508";"2025-11-07 12:43:00";"-41,96";"-60,982";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 12:58:00";"-41,9605";"-60,9588333333";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 13:13:00";"-41,96";"-60,9358333333";"3,8";"95"
"UR ERTZA";"6508";"2025-11-07 13:28:00";"-41,9603333333";"-60,9125";"4,3";"80"
"UR ERTZA";"6508";"2025-11-07 13:43:00";"-41,9596666667";"-60,8895";"3,2";"85"
"UR ERTZA";"6508";"2025-11-07 13:58:00";"-41,9591666667";"-60,8658333333";"3,8";"70"
"UR ERTZA";"6508";"2025-11-07 14:13:00";"-41,9591666667";"-60,8421666667";"3,8";"95"
"UR ERTZA";"6508";"2025-11-07 14:28:00";"-41,9591666667";"-60,8183333333";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 14:43:00";"-41,9588333333";"-60,7941666667";"4,3";"85"
